AHS_Control_Number,Age,Area_Med_Income,FMR,Poverty_Income,BEDRMS,BUILT,Market_value,HH_QTY,HH_Income,Monthly_Hsg,Monthly_Utility,Total_Wage,FMTStructureType,FMTOwnRent,FMTAssisted
2.68336E+11,60,74008,816,12005,1,1960,-6,1,-13,736,24,0,3 5-19 units,2 Renter,0 Not Assisted
2.68336E+11,66,74008,1243,13948,3,1950,400000,2,392250,2456,373,78000,1 Single Family,1 Owner,.
2.68337E+11,57,74008,1243,23828,3,1950,210000,4,189961,808,233.3333333,188000,1 Single Family,1 Owner,.
2.68502E+11,69,64810,1094,11114,3,1950,40000,1,16600,222,125.6666667,0,1 Single Family,1 Owner,.
2.68502E+11,69,64810,1094,11114,3,1950,40000,1,1250,297,125.6666667,0,1 Single Family,1 Owner,.
2.68502E+11,83,64810,1094,13984,3,1995,150000,2,11000,521,154.9166667,0,1 Single Family,1 Owner,.
2.68502E+11,36,64810,1094,15517,3,1950,70000,2,145574,1836,240,145600,1 Single Family,1 Owner,.
2.68502E+11,53,64810,1094,15492,3,1920,-6,2,11474,715,364.5,11500,1 Single Family,2 Renter,0 Not Assisted
2.68503E+11,42,64810,1094,15517,3,1950,90000,2,44974,1054,227,45000,1 Single Family,1 Owner,.
2.68503E+11,80,64810,1094,13948,3,1970,180000,2,48000,1263,308,0,1 Single Family,1 Owner,.
2.68503E+11,56,64810,819,12019,2,1960,-6,1,8000,601,29,0,5 50+ units,2 Renter,0 Not Assisted
2.68549E+11,75,73600,1436,11067,4,1970,100000,1,25000,767,162.8333333,0,1 Single Family,1 Owner,.
2.68549E+11,56,73600,1416,23863,5,1919,100000,4,151461,288,254,101500,1 Single Family,1 Owner,.
2.68551E+11,52,79200,1394,27570,3,1919,-6,5,31948,1074,374,32000,1 Single Family,2 Renter,0 Not Assisted
2.68583E+11,73,79200,929,13984,1,1920,-6,2,1100,472,199,0,2 2-4 units,2 Renter,1 Assisted
2.68583E+11,70,79200,1394,11080,3,1950,200000,1,1987,1845,170,2000,1 Single Family,1 Owner,.
2.68583E+11,66,79200,1119,13964,2,1960,190000,2,25725,1150,225,11141,1 Single Family,1 Owner,.
2.68583E+11,30,79200,1119,15470,2,1980,-6,2,92474,1027,32,92500,3 5-19 units,2 Renter,0 Not Assisted
2.68584E+11,32,79200,1394,15452,3,1950,200000,2,52974,574,241,53000,1 Single Family,1 Owner,.
2.68584E+11,33,79200,1394,23462,3,1919,-6,4,89961,1272,222.3333333,90000,1 Single Family,2 Renter,0 Not Assisted
2.68584E+11,76,79200,1394,23801,3,1950,180000,4,58919,575,233,14000,1 Single Family,1 Owner,.
2.68584E+11,-9,79200,929,-6,1,1960,-6,-6,-6,-6,113,-9,5 50+ units,2 Renter,.
2.68584E+11,40,79200,1394,27610,3,1950,180000,5,117700,1690,286.3333333,110000,1 Single Family,1 Owner,.
2.68597E+11,46,73600,1231,23401,3,1940,200000,4,119974,1575,258,120000,1 Single Family,1 Owner,.
2.68778E+11,35,101200,1423,12005,1,1919,-6,1,194987,1717,34,195000,4 20-49 units,2 Renter,0 Not Assisted
2.68927E+11,28,64400,1095,12071,3,1920,50000,1,54987,679,100,55000,1 Single Family,1 Owner,.
2.69037E+11,-9,61900,1101,-6,1,1950,-6,-6,-6,-6,257,-9,4 20-49 units,2 Renter,.
2.69038E+11,24,61900,1101,15452,1,1960,-6,2,42987,1104,54,41000,3 5-19 units,2 Renter,0 Not Assisted
2.69129E+11,45,89200,1901,29153,3,1970,400000,5,61735,1501,176.1666667,61800,1 Single Family,1 Owner,.
2.6913E+11,24,101200,1795,24218,2,1920,-6,4,53961,1757,37,54000,2 2-4 units,2 Renter,0 Not Assisted
2.69336E+11,-9,74008,971,-6,2,1975,-6,-6,-6,-6,77,-9,4 20-49 units,2 Renter,.
2.69336E+11,30,73600,966,23428,2,1970,-6,4,23974,992,117,24000,3 5-19 units,2 Renter,0 Not Assisted
2.69336E+11,42,73600,966,18652,2,1960,-6,3,64987,1147,136.6666667,62000,1 Single Family,2 Renter,0 Not Assisted
2.69337E+11,73,73600,1436,18070,4,1970,320000,3,380685,729,257.25,50000,1 Single Family,1 Owner,.
2.69337E+11,22,74008,1243,18050,3,1970,100000,3,20374,2761,204.6666667,0,2 2-4 units,1 Owner,.
2.69337E+11,88,74008,971,11096,2,1950,70000,1,7000,621,188,1000,1 Single Family,1 Owner,.
2.69383E+11,58,89200,1361,15470,2,1970,400000,2,52974,2364,197,53000,1 Single Family,1 Owner,.
2.69502E+11,62,64810,629,12005,1,1920,-6,1,7000,777,0,0,4 20-49 units,2 Renter,0 Not Assisted
2.69502E+11,52,64400,1095,15946,3,1920,30000,2,13800,349,207.6666667,4800,1 Single Family,1 Owner,.
2.69502E+11,58,64810,1094,24190,3,1985,200000,4,40548,1659,155,40600,1 Single Family,1 Owner,.
2.69502E+11,59,64810,819,12019,2,1920,40000,1,14400,310,68,0,2 2-4 units,1 Owner,.
2.69502E+11,31,64810,1094,18574,3,1975,-6,3,34974,509,75.33333333,35000,1 Single Family,2 Renter,0 Not Assisted
2.69502E+11,47,64400,1095,15452,3,1940,30000,2,14787,885,410,4800,1 Single Family,1 Owner,.
2.69502E+11,56,64810,819,12055,2,1970,-6,1,-13,914,94,0,3 5-19 units,2 Renter,0 Not Assisted
2.69503E+11,71,64400,1095,24218,3,1950,-6,4,3774,1018,207,0,1 Single Family,2 Renter,0 Not Assisted
2.69503E+11,55,64810,1094,23401,3,1940,120000,4,51974,1157,157,52000,1 Single Family,1 Owner,.
2.69503E+11,82,64810,1201,13984,4,1975,350000,2,48000,900,222.3333333,0,1 Single Family,1 Owner,.
2.69503E+11,87,64810,819,11080,2,1920,30000,1,9816,375,76,0,2 2-4 units,1 Owner,.
2.69503E+11,-9,64810,1094,-6,3,1950,160000,-6,-6,-6,50,-9,1 Single Family,1 Owner,.
2.69503E+11,42,64400,1095,18622,3,1940,-6,3,9987,807,206.5,8560,1 Single Family,2 Renter,0 Not Assisted
2.69583E+11,38,79200,1394,15492,3,1930,80000,2,-26,600,134.5833333,0,1 Single Family,1 Owner,.
2.69583E+11,33,79200,1119,18639,2,1920,-6,3,75320,855,179.6666667,60000,2 2-4 units,2 Renter,0 Not Assisted
2.69583E+11,84,79200,1394,13964,3,1940,150000,2,67600,517,242,0,1 Single Family,1 Owner,.
2.69584E+11,36,79200,1394,12055,3,1940,150000,1,-13,1178,190,0,1 Single Family,1 Owner,.
2.69584E+11,21,79200,1496,15452,4,1940,140000,2,10974,1376,157.6666667,11000,1 Single Family,1 Owner,.
2.69584E+11,33,79200,1394,23401,3,1919,-6,4,47974,1089,189,48000,1 Single Family,2 Renter,0 Not Assisted
2.69584E+11,68,79200,1394,11080,3,1950,150000,1,18000,464,210.3333333,0,1 Single Family,1 Owner,.
2.69584E+11,60,79200,1394,29153,3,1970,200000,5,27598,1326,259,27650,1 Single Family,1 Owner,.
2.69596E+11,51,73600,1231,18070,3,1950,140000,3,49961,1171,229,50000,1 Single Family,1 Owner,.
2.69596E+11,68,73600,1231,11080,3,1950,240000,1,31660,628,169.4166667,0,1 Single Family,1 Owner,.
2.69597E+11,60,73600,1416,23801,5,1960,200000,4,59961,848,400.5,50000,1 Single Family,1 Owner,.
2.69597E+11,57,73600,1231,12019,3,1960,150000,1,59987,504,178.6666667,60000,1 Single Family,1 Owner,.
2.69597E+11,88,73600,966,13984,2,1960,470000,2,39472,357,194.6666667,0,1 Single Family,1 Owner,.
2.69671E+11,49,61900,1101,12019,1,1970,330000,1,40000,2583,75,0,5 50+ units,1 Owner,.
2.69671E+11,-9,61900,1101,-6,1,1960,-6,-6,-6,-6,17,-9,4 20-49 units,2 Renter,.
2.69778E+11,44,101200,1423,12005,1,1920,-6,1,194987,1569,69,195000,2 2-4 units,2 Renter,0 Not Assisted
2.69779E+11,30,101200,1423,12036,1,1950,-6,1,136000,2588,23,135000,3 5-19 units,2 Renter,0 Not Assisted
2.70129E+11,36,101200,1423,11994,1,1920,-6,1,656178,5799,41.66666667,341943,5 50+ units,2 Renter,0 Not Assisted
2.7013E+11,59,101200,1795,18557,2,1950,-6,3,47974,1690,23,48000,4 20-49 units,2 Renter,0 Not Assisted
2.70288E+11,43,73600,1231,15517,3,1960,170000,2,194974,4351,242.3333333,195000,1 Single Family,1 Owner,.
2.70336E+11,-9,74008,1445,-6,4,1950,-6,-6,-6,-6,118,-9,1 Single Family,2 Renter,.
2.70336E+11,81,74008,1243,13964,3,1970,130000,2,69987,2247,697.4166667,26000,2 2-4 units,1 Owner,.
2.70336E+11,36,74008,1243,18612,3,1940,210000,3,25600,2385,159.75,12000,1 Single Family,1 Owner,.
2.70337E+11,38,74008,971,15470,2,1950,60000,2,27403,275,130,24000,1 Single Family,1 Owner,.
2.70337E+11,38,74008,971,23462,2,1920,70000,4,30001,1989,163.5,3000,1 Single Family,1 Owner,.
2.70337E+11,-9,74008,816,-6,1,1960,-6,-6,-6,-6,77,-9,3 5-19 units,2 Renter,.
2.70337E+11,31,74008,1243,23500,3,1960,40000,4,55474,680,112,55500,1 Single Family,1 Owner,.
2.70384E+11,50,101200,2948,29196,4,1930,2520000,5,314183,4521,595.6666667,0,1 Single Family,1 Owner,.
2.70384E+11,26,101200,1795,23828,2,1930,800000,4,59948,1746,245.5,60000,1 Single Family,1 Owner,.
2.70494E+11,42,64400,1095,12005,3,1930,30000,1,68000,297,72,35000,1 Single Family,1 Owner,.
2.70495E+11,81,64400,1095,18070,3,1940,90000,3,44987,1461,419.6666667,20422,1 Single Family,1 Owner,.
2.70502E+11,30,64810,1201,23529,4,1985,100000,4,341917,917,210,341943,1 Single Family,1 Owner,.
2.70502E+11,47,64810,1201,24218,4,1930,-6,4,130448,2517,214.0833333,130500,1 Single Family,2 Renter,0 Not Assisted
2.70502E+11,73,64810,1201,18070,4,1920,300000,3,85474,940,407,50500,1 Single Family,1 Owner,.
2.70502E+11,38,64810,629,12055,1,1960,-6,1,14987,615,37,15000,3 5-19 units,2 Renter,0 Not Assisted
2.70502E+11,42,64400,1095,15452,3,1950,20000,2,8600,1017,310.3333333,0,1 Single Family,1 Owner,.
2.70503E+11,23,64400,1095,18591,3,1930,1,3,-13,139,139.3333333,0,1 Single Family,1 Owner,.
2.70503E+11,44,64810,1094,15452,3,1930,240000,2,210974,2034,292.3333333,211000,1 Single Family,1 Owner,.
2.70503E+11,70,64400,821,11096,2,1920,30000,1,20700,52,45.83333333,0,1 Single Family,1 Owner,.
2.70503E+11,46,64400,821,15492,2,1960,-6,2,4488,767,116.6666667,1,1 Single Family,2 Renter,0 Not Assisted
2.70503E+11,35,64810,1094,15517,3,2000,50000,2,12474,457,177.3333333,12500,1 Single Family,1 Owner,.
2.7055E+11,63,73600,1231,12019,3,1940,60000,1,86000,1641,474.6666667,80000,2 2-4 units,1 Owner,.
2.7058E+11,64,61900,1421,12055,2,1940,330000,1,19987,1125,134,20000,1 Single Family,1 Owner,.
2.70583E+11,46,79200,1394,23901,3,1975,300000,4,39948,2012,273,40000,1 Single Family,1 Owner,.
2.70583E+11,83,79200,1394,14007,3,1950,180000,2,30000,575,268.3333333,0,1 Single Family,1 Owner,.
2.70583E+11,46,79200,1394,24218,3,1920,120000,4,49011,1161,93.83333333,43000,1 Single Family,1 Owner,.
2.70583E+11,31,79200,929,15923,1,1920,-6,2,-13,691,91,0,2 2-4 units,2 Renter,0 Not Assisted
2.70583E+11,-9,79200,929,-6,1,1920,220000,-6,-6,-6,0,-9,2 2-4 units,1 Owner,.
2.70583E+11,37,79200,1394,23483,3,1950,60000,4,25999,858,250,11304,1 Single Family,1 Owner,.
2.70584E+11,21,79200,929,18622,1,1930,-6,3,25974,752,202,26000,2 2-4 units,2 Renter,0 Not Assisted
2.70584E+11,28,79200,929,18595,1,1940,-6,3,46437,689,0,40750,2 2-4 units,2 Renter,0 Not Assisted
2.70584E+11,60,79200,1119,15470,2,1950,50000,2,23737,668,285,22000,1 Single Family,1 Owner,.
2.70584E+11,70,79200,1394,13984,3,1950,50000,2,15111,602,219,2524,1 Single Family,1 Owner,.
2.70597E+11,-9,73600,966,-6,2,1920,-6,-6,-6,-6,0,-9,2 2-4 units,2 Renter,.
2.7067E+11,47,61900,1921,12019,3,1975,-6,1,20724,1280,30,15600,2 2-4 units,2 Renter,0 Not Assisted
2.7067E+11,-9,61900,1921,-6,3,1960,-6,-6,-6,-6,138,-9,3 5-19 units,2 Renter,.
2.70671E+11,81,61900,1421,13948,2,1950,-6,2,16800,1088,28,0,1 Single Family,2 Renter,0 Not Assisted
2.70927E+11,67,64400,1095,11067,3,1920,-6,1,43150,212,211,0,3 5-19 units,2 Renter,1 Assisted
2.71038E+11,79,61900,1101,11067,1,1975,-6,1,10000,310,20,0,4 20-49 units,2 Renter,1 Assisted
2.71259E+11,29,79200,929,12036,1,1930,-6,1,106000,1928,39,98000,5 50+ units,2 Renter,0 Not Assisted
2.71259E+11,26,79200,1119,15492,2,1919,-6,2,91974,1977,81,92000,3 5-19 units,2 Renter,0 Not Assisted
2.71274E+11,49,77566,1012,15492,2,1950,-6,2,29012,1446,122,24000,1 Single Family,2 Renter,0 Not Assisted
2.71288E+11,-9,73600,966,-6,2,1930,-6,-6,-6,-6,147,-9,2 2-4 units,2 Renter,.
2.71289E+11,36,73600,966,18639,2,1920,-6,3,3960,837,87,0,2 2-4 units,2 Renter,0 Not Assisted
2.71336E+11,26,74008,816,15470,1,1970,-6,2,33574,689,39,33600,3 5-19 units,2 Renter,0 Not Assisted
2.71336E+11,28,74008,1445,15517,4,2011,550000,2,102987,1702,110,100000,1 Single Family,1 Owner,.
2.71336E+11,53,74008,1445,18070,4,1940,670000,3,842273,2141,599,688686,1 Single Family,1 Owner,.
2.71336E+11,47,74008,1445,12071,4,1919,60000,1,25418,1505,446.3333333,19092,1 Single Family,1 Owner,.
2.71336E+11,47,74008,1243,18652,3,1920,180000,3,53987,1640,248.6666667,42000,1 Single Family,1 Owner,.
2.71337E+11,25,74008,1243,29243,3,2000,-6,5,91361,1175,125,89000,2 2-4 units,2 Renter,0 Not Assisted
2.71337E+11,50,74008,816,15517,1,1960,-6,2,71987,234,84,52000,3 5-19 units,2 Renter,0 Not Assisted
2.71337E+11,62,74008,1243,15537,3,1919,40000,2,77820,266,176.6666667,75000,2 2-4 units,1 Owner,.
2.71337E+11,50,74008,816,12071,1,1970,-6,1,341930,696,46,341943,3 5-19 units,2 Renter,0 Not Assisted
2.71337E+11,57,74008,1243,15470,3,1919,300000,2,56487,1323,256.3333333,48000,1 Single Family,1 Owner,.
2.71383E+11,36,101200,1795,12036,2,1940,1200000,1,-13,6896,108,0,2 2-4 units,1 Owner,.
2.71384E+11,70,101200,2438,13936,3,1940,650000,2,80075,354,167,65000,1 Single Family,1 Owner,.
2.71494E+11,48,64400,1095,39280,3,1920,20000,8,26300,757,499,0,2 2-4 units,1 Owner,.
2.71502E+11,26,64810,819,15470,2,1960,-6,2,99974,1378,97.33333333,100000,3 5-19 units,2 Renter,0 Not Assisted
2.71502E+11,71,64400,821,11080,2,1950,1,1,7000,379,137,0,1 Single Family,1 Owner,.
2.71502E+11,76,64400,629,11080,1,1940,10000,1,16000,179,131.3333333,0,1 Single Family,1 Owner,.
2.71503E+11,93,64810,819,11067,2,1970,50000,1,16188,129,71,0,2 2-4 units,1 Owner,.
2.71503E+11,-9,64400,821,-6,2,1950,20000,-6,-6,-6,0.833333333,-9,1 Single Family,1 Owner,.
2.71503E+11,93,64810,819,11067,2,1950,50000,1,22630,340,164.75,0,1 Single Family,1 Owner,.
2.71583E+11,29,79200,1394,30868,3,1919,-6,6,24987,866,116,17800,1 Single Family,2 Renter,0 Not Assisted
2.71583E+11,55,79200,1394,15905,3,1950,-6,2,-13,965,207,0,1 Single Family,2 Renter,0 Not Assisted
2.71583E+11,-9,79200,1603,-6,5,1920,60000,-6,-6,-6,70,-9,1 Single Family,1 Owner,.
2.71583E+11,81,79200,929,11080,1,1920,-6,1,4800,112,92,0,5 50+ units,2 Renter,0 Not Assisted
2.71583E+11,25,79200,1119,15492,2,1975,-6,2,85497,1431,75,85500,2 2-4 units,2 Renter,0 Not Assisted
2.71584E+11,46,79200,1394,12005,3,1930,90000,1,440,1258,183,0,1 Single Family,1 Owner,.
2.71584E+11,23,79200,929,15537,1,1960,-6,2,30724,666,90.5,30750,2 2-4 units,2 Renter,0 Not Assisted
2.71584E+11,-9,79200,1394,-6,3,1920,60000,-6,-6,-6,70,-9,1 Single Family,1 Owner,.
2.71584E+11,55,79200,1394,15517,3,1950,110000,2,24974,804,172,25000,1 Single Family,1 Owner,.
2.71584E+11,46,79200,1119,27570,2,1960,-6,5,135000,929,199,127000,2 2-4 units,2 Renter,0 Not Assisted
2.71779E+11,-9,89200,1901,-6,3,1940,-6,-6,-6,-6,257,-9,3 5-19 units,2 Renter,.
2.71779E+11,66,89200,1901,11096,3,1940,90000,1,14100,347,176,0,1 Single Family,1 Owner,.
2.71847E+11,74,60060,769,11096,1,1970,-6,1,30684,586,96,0,2 2-4 units,2 Renter,0 Not Assisted
2.71927E+11,51,64400,1095,15452,3,1975,-6,2,24974,592,74.83333333,25000,1 Single Family,2 Renter,0 Not Assisted
2.72038E+11,67,61900,1421,23801,2,1975,-6,4,26174,2225,69,8200,3 5-19 units,2 Renter,0 Not Assisted
2.72129E+11,64,101200,1795,18097,2,1940,-6,3,129961,2694,224,130000,2 2-4 units,2 Renter,0 Not Assisted
2.72238E+11,78,77566,808,11067,1,1970,-6,1,23345,642,241.5,5200,1 Single Family,2 Renter,0 Not Assisted
2.72238E+11,78,73738,1336,18070,4,1919,600000,3,40987,1180,380.3333333,24000,1 Single Family,1 Owner,.
2.72239E+11,55,73738,1336,15517,4,1940,580000,2,97987,2896,413,53000,1 Single Family,1 Owner,.
2.72258E+11,70,79200,929,11067,1,1919,300000,1,55000,708,65,0,3 5-19 units,1 Owner,.
2.72259E+11,36,79200,1119,12019,2,1975,230000,1,154000,1579,212.5833333,153871,1 Single Family,1 Owner,.
2.72259E+11,28,79200,1394,18693,3,1930,80000,3,79987,331,166.1666667,80000,1 Single Family,1 Owner,.
2.72274E+11,66,73738,1336,13964,4,1970,400000,2,83987,980,236.8333333,68000,1 Single Family,1 Owner,.
2.72336E+11,61,74008,716,12036,0,1920,-6,1,13987,163,13,14000,4 20-49 units,2 Renter,0 Not Assisted
2.72336E+11,33,74008,1243,15470,3,1919,360000,2,274997,3008,223.3333333,275000,1 Single Family,1 Owner,.
2.72336E+11,53,74008,1243,12005,3,1950,180000,1,19987,665,223,20000,1 Single Family,1 Owner,.
2.72336E+11,40,74008,1445,31889,4,1960,170000,6,35961,1030,279.6666667,28000,1 Single Family,1 Owner,.
2.72337E+11,64,74008,1243,12036,3,1950,350000,1,30100,1068,268,30000,1 Single Family,1 Owner,.
2.72337E+11,-9,74008,971,-6,2,1995,180000,-6,-6,-6,25,-9,1 Single Family,1 Owner,.
2.72337E+11,48,74008,971,24292,2,1990,160000,4,25398,1977,88,25450,4 20-49 units,1 Owner,.
2.725E+11,35,63000,1243,12019,1,1919,-6,1,-13,961,11,0,4 20-49 units,2 Renter,0 Not Assisted
2.725E+11,59,63000,1895,15492,3,1975,350000,2,62079,543,247.3333333,40000,2 2-4 units,1 Owner,.
2.72502E+11,53,64810,1094,12019,3,1950,90000,1,47987,1225,358.3333333,48000,1 Single Family,1 Owner,.
2.72502E+11,61,64810,819,12019,2,1975,-6,1,1187,774,11,1200,2 2-4 units,2 Renter,0 Not Assisted
2.72503E+11,60,64400,1095,15470,3,1950,40000,2,96547,1344,256.1666667,90500,1 Single Family,1 Owner,.
2.72503E+11,24,64810,819,12005,2,1920,-6,1,18001,638,138,18000,2 2-4 units,2 Renter,0 Not Assisted
2.72503E+11,24,64400,821,18050,2,1960,-6,3,57961,629,171,58000,5 50+ units,2 Renter,0 Not Assisted
2.72503E+11,57,64400,1196,18070,4,1950,60000,3,24974,886,429,19521,1 Single Family,1 Owner,.
2.72549E+11,85,73600,966,11096,2,1975,150000,1,12012,653,232.8333333,0,1 Single Family,1 Owner,.
2.72579E+11,59,61900,1101,12036,1,1970,-6,1,120100,1833,53,120000,5 50+ units,2 Renter,0 Not Assisted
2.72579E+11,36,61900,1421,15905,2,1970,-6,2,7400,472,109,5000,2 2-4 units,2 Renter,1 Assisted
2.7258E+11,83,61900,1101,11080,1,1930,-6,1,11796,398,83,0,2 2-4 units,2 Renter,1 Assisted
2.72583E+11,63,79200,1394,33014,3,1950,110000,6,101959,638,189,96024,1 Single Family,1 Owner,.
2.72583E+11,64,79200,1394,15452,3,1950,80000,2,14880,415,156.6666667,0,1 Single Family,1 Owner,.
2.72583E+11,53,79200,1394,15492,3,1950,170000,2,79974,725,383,80000,1 Single Family,1 Owner,.
2.72583E+11,46,79200,1119,15452,2,1919,590000,2,294500,2721,101,240000,3 5-19 units,1 Owner,.
2.72583E+11,66,79200,1394,18050,3,1970,80000,3,29627,949,372.3333333,0,1 Single Family,1 Owner,.
2.72584E+11,72,79200,1394,11067,3,1950,170000,1,40125,1178,186.6666667,0,1 Single Family,1 Owner,.
2.72584E+11,51,79200,1394,18622,3,1960,-6,3,94974,637,135,95000,2 2-4 units,2 Renter,0 Not Assisted
2.72584E+11,60,79200,1394,12005,3,1920,240000,1,24000,1108,324.6666667,7000,1 Single Family,1 Owner,.
2.72584E+11,54,79200,1812,24190,6,1919,390000,4,25627,2821,623.4166667,3151,1 Single Family,1 Owner,.
2.72584E+11,48,79200,1394,18574,3,1950,80000,3,24974,875,292,25000,1 Single Family,1 Owner,.
2.72597E+11,66,73600,966,11114,2,1950,-6,1,15987,944,69,16000,1 Single Family,2 Renter,0 Not Assisted
2.72597E+11,27,73600,1231,12055,3,1950,-6,1,7000,1609,99,0,2 2-4 units,2 Renter,0 Not Assisted
2.72597E+11,39,73600,1231,27610,3,1960,-6,5,54948,5732,0,55000,3 5-19 units,2 Renter,0 Not Assisted
2.72778E+11,49,101200,1423,15946,1,1940,-6,2,8987,2494,24,0,2 2-4 units,2 Renter,0 Not Assisted
2.72779E+11,65,89200,1361,13948,2,1940,790000,2,491917,1084,201,491943,1 Single Family,1 Owner,.
2.72779E+11,74,101200,2438,13948,3,1950,1000000,2,91200,744,201.8333333,50000,1 Single Family,1 Owner,.
2.72823E+11,45,63000,1243,15517,1,1920,-6,2,21974,981,6,22000,2 2-4 units,2 Renter,0 Not Assisted
2.72847E+11,35,59541,904,15905,2,1920,-6,2,24437,1159,159,22200,1 Single Family,2 Renter,0 Not Assisted
2.72926E+11,37,64400,1095,31807,3,1940,-6,6,26448,837,236.8333333,26500,1 Single Family,2 Renter,0 Not Assisted
2.72954E+11,55,63000,1243,23828,1,1919,-6,4,57161,711,11,56000,4 20-49 units,2 Renter,0 Not Assisted
2.73038E+11,47,61900,1421,23462,2,1970,150000,4,25474,1285,101,0,1 Single Family,1 Owner,.
2.73258E+11,49,79200,1119,24218,2,1920,-6,4,62961,772,321.6666667,63000,2 2-4 units,2 Renter,0 Not Assisted
2.73273E+11,54,94400,1156,12055,1,1940,-6,1,9800,350,0,0,3 5-19 units,2 Renter,1 Assisted
2.73282E+11,33,94400,1444,15517,2,1919,-6,2,79974,1577,44,80000,4 20-49 units,2 Renter,0 Not Assisted
2.73282E+11,23,94400,1444,15517,2,1919,-6,2,13974,1865,0,14000,4 20-49 units,2 Renter,0 Not Assisted
2.7332E+11,46,66200,945,28777,2,1960,-6,5,37935,769,115,38000,3 5-19 units,2 Renter,0 Not Assisted
2.73336E+11,48,74008,1243,31889,3,1950,250000,6,118961,1603,195,69000,1 Single Family,1 Owner,.
2.73336E+11,93,73600,1436,11114,4,1960,450000,1,109000,1682,190,0,1 Single Family,1 Owner,.
2.73383E+11,37,101200,2438,18595,3,1940,-6,3,155325,715,78,75000,1 Single Family,2 Renter,0 Not Assisted
2.735E+11,49,63000,1474,15452,2,1930,-6,2,8627,200,0,0,5 50+ units,2 Renter,1 Assisted
2.73502E+11,65,64810,819,14007,2,1960,90000,2,20987,383,237.25,0,1 Single Family,1 Owner,.
2.73502E+11,54,64400,1095,24218,3,1950,30000,4,53000,1279,337,0,1 Single Family,1 Owner,.
2.73502E+11,67,64810,1094,13964,3,1940,200000,2,50595,853,312.6666667,40800,1 Single Family,1 Owner,.
2.73502E+11,70,64400,821,14007,2,1930,100000,2,25509,334,158.6666667,0,1 Single Family,1 Owner,.
2.73503E+11,-9,64400,1095,-6,3,1920,20000,-6,-6,-6,150,-9,1 Single Family,1 Owner,.
2.73503E+11,25,64810,1094,18612,3,1950,-6,3,49987,1526,375.6666667,50000,1 Single Family,2 Renter,0 Not Assisted
2.73503E+11,-9,64400,1095,-6,3,1960,-6,-6,-6,-6,169,-9,1 Single Family,2 Renter,.
2.73503E+11,48,64810,629,12055,1,1950,-6,1,22400,675,0,20000,1 Single Family,2 Renter,1 Assisted
2.73503E+11,-9,64810,1094,-6,3,1960,-6,-6,-6,-6,392.3333333,-9,1 Single Family,2 Renter,.
2.73549E+11,37,73600,966,12019,2,1960,400000,1,170200,3701,59,170000,5 50+ units,1 Owner,.
2.73549E+11,42,73600,1436,23428,4,1950,230000,4,59974,1241,149.3333333,60000,1 Single Family,1 Owner,.
2.7355E+11,67,73600,1231,18050,3,1960,250000,3,100387,569,231.3333333,61000,1 Single Family,1 Owner,.
2.73551E+11,57,79200,1496,15517,4,1920,100000,2,89974,308,184.3333333,90000,1 Single Family,1 Owner,.
2.73579E+11,24,61900,1921,32498,3,1950,-6,6,102935,2007,107,103000,1 Single Family,2 Renter,0 Not Assisted
2.7358E+11,47,61900,1421,24218,2,1975,-6,4,48948,1347,47,49000,1 Single Family,2 Renter,0 Not Assisted
2.73583E+11,57,79200,1394,12019,3,1919,70000,1,41000,314,151.1666667,40000,1 Single Family,1 Owner,.
2.73583E+11,38,79200,1496,23401,4,1950,150000,4,37961,1268,355,21000,1 Single Family,1 Owner,.
